latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
-7.768014,110.39183,110.0,0,GMT,GMT

time,temperature_2m (°C),rain (mm),cloud_cover (%),is_day (),sunshine_duration (s),shortwave_radiation (W/m²),direct_radiation (W/m²),diffuse_radiation (W/m²),direct_normal_irradiance (W/m²),terrestrial_radiation (W/m²),shortwave_radiation_instant (W/m²),direct_radiation_instant (W/m²),diffuse_radiation_instant (W/m²),direct_normal_irradiance_instant (W/m²),terrestrial_radiation_instant (W/m²)
2001-10-01T00:00,24.2,0.00,79,1,3600.00,158.0,85.0,73.0,314.8,368.5,230.0,123.7,106.3,314.8,536.3
2001-10-01T01:00,25.7,0.30,40,1,3600.00,373.0,246.0,127.0,485.0,692.3,452.8,298.6,154.2,485.0,840.3
2001-10-01T02:00,26.9,0.30,37,1,3600.00,536.0,391.0,145.0,550.4,969.6,601.3,438.7,162.7,550.4,1087.8
2001-10-01T03:00,27.5,0.00,98,1,3600.00,629.0,442.0,187.0,510.6,1181.5,671.7,472.0,199.7,510.6,1261.7
2001-10-01T04:00,28.3,0.00,42,1,3600.00,752.0,542.0,210.0,563.2,1313.5,773.1,557.2,215.9,563.2,1350.4
2001-10-01T05:00,28.3,0.30,43,1,3600.00,695.0,450.0,245.0,452.7,1356.7,690.3,447.0,243.4,452.7,1347.6
2001-10-01T06:00,28.6,0.00,66,1,3600.00,699.0,424.0,275.0,442.4,1308.1,669.9,406.4,263.6,442.4,1253.7
2001-10-01T07:00,27.9,0.10,100,1,3600.00,743.0,583.0,160.0,679.6,1171.0,682.1,535.2,146.9,679.6,1075.1
2001-10-01T08:00,27.6,0.10,75,1,3600.00,477.0,354.0,123.0,506.1,954.8,411.5,305.4,106.1,506.1,823.8
2001-10-01T09:00,26.8,3.30,85,1,3600.00,280.0,163.0,117.0,330.0,674.2,214.7,125.0,89.7,330.0,517.1
2001-10-01T10:00,25.7,0.70,87,1,3600.00,107.0,52.0,55.0,203.8,348.4,54.0,26.2,27.8,203.8,175.8
2001-10-01T11:00,25.3,0.00,93,0,0.00,9.0,1.0,8.0,9.9,78.1,0.0,0.0,0.0,0.0,0.0
2001-10-01T12:00,24.9,0.00,100,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-01T13:00,24.5,0.00,100,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-01T14:00,24.4,0.00,100,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-01T15:00,24.2,0.10,100,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-01T16:00,24.0,0.00,100,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-01T17:00,24.1,0.00,69,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-01T18:00,23.8,0.00,49,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-01T19:00,23.0,0.00,57,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-01T20:00,22.9,0.00,100,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-01T21:00,23.0,0.00,97,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-01T22:00,22.9,0.00,99,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-01T23:00,22.7,0.00,98,1,0.00,8.0,1.0,7.0,9.1,90.0,17.7,2.2,15.5,15.2,199.5
2001-10-02T00:00,23.7,0.00,86,1,1177.23,97.0,27.0,70.0,99.2,371.5,140.8,39.2,101.6,99.2,539.3
2001-10-02T01:00,24.7,0.00,86,1,3032.20,218.0,82.0,136.0,161.1,695.2,264.4,99.5,164.9,161.1,843.2
2001-10-02T02:00,26.3,0.00,80,1,3600.00,519.0,333.0,186.0,467.7,972.3,582.0,373.4,208.6,467.7,1090.3
2001-10-02T03:00,27.1,0.00,94,1,3600.00,543.0,324.0,219.0,373.8,1183.8,579.7,345.9,233.8,373.8,1263.9
2001-10-02T04:00,27.9,0.20,86,1,3600.00,749.0,505.0,244.0,524.3,1315.5,769.8,519.0,250.8,524.3,1352.1
2001-10-02T05:00,26.6,0.60,100,1,3600.00,498.0,265.0,233.0,266.5,1358.2,494.6,263.2,231.4,266.5,1348.9
2001-10-02T06:00,27.2,0.50,100,1,3600.00,593.0,329.0,264.0,343.2,1309.1,568.3,315.3,253.0,343.2,1254.5
2001-10-02T07:00,27.3,1.60,100,1,3600.00,533.0,308.0,225.0,359.1,1171.6,489.2,282.7,206.5,359.1,1075.4
2001-10-02T08:00,26.2,0.40,74,1,3600.00,347.0,184.0,163.0,263.2,954.9,299.3,158.7,140.6,263.2,823.7
2001-10-02T09:00,26.1,0.20,74,1,3600.00,277.0,177.0,100.0,358.7,674.0,212.4,135.7,76.7,358.7,516.7
2001-10-02T10:00,25.3,0.40,82,1,3600.00,129.0,64.0,65.0,251.3,347.9,65.0,32.2,32.7,251.3,175.3
2001-10-02T11:00,24.2,1.30,74,0,0.00,9.0,2.0,7.0,19.9,77.8,0.0,0.0,0.0,0.0,0.0
2001-10-02T12:00,24.0,0.20,100,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-02T13:00,23.8,0.00,100,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-02T14:00,23.5,0.00,100,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-02T15:00,23.3,0.00,100,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-02T16:00,23.0,0.00,100,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-02T17:00,22.8,0.00,100,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-02T18:00,22.8,0.00,100,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-02T19:00,22.5,0.00,100,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-02T20:00,22.4,0.00,100,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-02T21:00,22.4,0.00,100,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-02T22:00,22.5,0.00,100,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-02T23:00,22.9,0.00,100,1,0.00,15.0,5.0,10.0,45.2,91.5,33.2,11.1,22.1,74.6,202.5
2001-10-03T00:00,23.8,0.00,100,1,3600.00,144.0,65.0,79.0,237.1,374.6,208.5,94.1,114.4,237.1,542.3
2001-10-03T01:00,25.5,0.20,100,1,3600.00,328.0,215.0,113.0,420.8,698.1,397.5,260.5,136.9,420.8,845.9
2001-10-03T02:00,26.6,0.20,59,1,3600.00,502.0,341.0,161.0,477.9,974.9,562.7,382.2,180.5,477.9,1092.8
2001-10-03T03:00,27.9,0.00,87,1,3600.00,746.0,544.0,202.0,626.7,1186.1,796.2,580.6,215.6,626.7,1266.0
2001-10-03T04:00,28.3,0.00,100,1,3600.00,676.0,384.0,292.0,398.3,1317.3,694.7,394.6,300.1,398.3,1353.7
2001-10-03T05:00,28.4,0.30,89,1,3600.00,781.0,509.0,272.0,511.6,1359.6,775.5,505.4,270.1,511.6,1350.0
2001-10-03T06:00,28.8,0.20,70,1,3600.00,828.0,643.0,185.0,670.7,1310.0,793.3,616.1,177.3,670.7,1255.2
2001-10-03T07:00,28.2,0.00,74,1,3600.00,654.0,501.0,153.0,584.2,1172.1,600.2,459.8,140.4,584.2,1075.6
2001-10-03T08:00,28.0,0.00,100,1,3600.00,525.0,340.0,185.0,486.5,955.0,452.8,293.2,159.5,486.5,823.6
2001-10-03T09:00,27.4,0.00,85,1,3600.00,276.0,137.0,139.0,277.9,673.8,211.5,105.0,106.5,277.9,516.4
2001-10-03T10:00,26.0,1.60,100,1,2684.09,99.0,38.0,61.0,149.5,347.5,49.8,19.1,30.7,149.5,174.8
2001-10-03T11:00,25.2,0.50,94,0,0.00,12.0,3.0,9.0,29.9,77.5,0.0,0.0,0.0,0.0,0.0
2001-10-03T12:00,24.7,0.10,100,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-03T13:00,24.2,0.00,100,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-03T14:00,24.0,0.00,100,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-03T15:00,23.8,0.20,100,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-03T16:00,23.8,0.30,100,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-03T17:00,23.7,0.00,100,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-03T18:00,23.3,0.00,100,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-03T19:00,23.1,0.00,100,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-03T20:00,23.2,0.00,100,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-03T21:00,23.0,0.00,95,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-03T22:00,23.0,0.00,97,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-03T23:00,23.2,0.00,84,1,0.00,13.0,5.0,8.0,44.8,93.0,28.7,11.0,17.7,73.5,205.6
2001-10-04T00:00,24.1,0.00,90,1,2545.04,98.0,40.0,58.0,144.8,377.6,141.5,57.8,83.8,144.8,545.3
2001-10-04T01:00,25.4,0.00,100,1,3600.00,258.0,115.0,143.0,224.3,701.0,312.4,139.2,173.1,224.3,848.7
2001-10-04T02:00,26.8,0.00,100,1,3600.00,441.0,252.0,189.0,352.5,977.5,494.1,282.3,211.8,352.5,1095.2
2001-10-04T03:00,28.2,0.00,56,1,3600.00,700.0,423.0,277.0,486.7,1188.4,746.9,451.3,295.6,486.7,1268.0
2001-10-04T04:00,28.7,0.00,62,1,3600.00,609.0,350.0,259.0,362.8,1319.1,625.7,359.6,266.1,362.8,1355.3
2001-10-04T05:00,29.2,0.50,52,1,3600.00,645.0,427.0,218.0,429.0,1360.9,640.4,423.9,216.4,429.0,1351.1
2001-10-04T06:00,28.7,1.60,73,1,3600.00,623.0,408.0,215.0,425.6,1310.9,596.8,390.9,206.0,425.6,1255.8
2001-10-04T07:00,27.9,0.70,100,1,3600.00,563.0,354.0,209.0,412.8,1172.5,516.6,324.8,191.8,412.8,1075.9
2001-10-04T08:00,27.2,3.50,56,1,3600.00,361.0,136.0,225.0,194.7,955.1,311.3,117.3,194.0,194.7,823.5
2001-10-04T09:00,26.4,3.90,100,1,331.88,172.0,35.0,137.0,71.1,673.5,131.8,26.8,105.0,71.1,516.0
2001-10-04T10:00,25.3,1.90,81,1,0.00,45.0,0.0,45.0,0.0,347.0,22.6,0.0,22.6,0.0,174.2
2001-10-04T11:00,24.8,0.30,74,0,0.00,7.0,0.0,7.0,0.0,77.3,0.0,0.0,0.0,0.0,0.0
2001-10-04T12:00,24.4,0.00,96,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-04T13:00,24.0,0.20,100,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-04T14:00,23.7,0.30,100,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-04T15:00,23.9,0.00,100,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-04T16:00,23.4,0.00,92,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-04T17:00,23.5,0.00,100,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-04T18:00,23.4,0.00,100,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-04T19:00,23.3,0.00,100,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-04T20:00,23.3,0.00,100,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-04T21:00,23.2,0.00,86,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-04T22:00,23.3,0.00,98,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-04T23:00,23.4,0.00,81,1,0.00,16.0,6.0,10.0,53.3,94.6,35.3,13.2,22.1,86.8,208.6
2001-10-05T00:00,24.1,0.00,71,1,1974.23,108.0,35.0,73.0,125.8,380.6,155.6,50.4,105.2,125.8,548.2
2001-10-05T01:00,25.5,0.00,70,1,3600.00,319.0,175.0,144.0,340.2,703.8,385.9,211.7,174.2,340.2,851.4
2001-10-05T02:00,27.0,0.00,53,1,3600.00,568.0,372.0,196.0,519.3,980.1,636.1,416.6,219.5,519.3,1097.6
2001-10-05T03:00,28.5,0.00,19,1,3600.00,807.0,628.0,179.0,721.6,1190.5,860.8,669.9,190.9,721.6,1270.0
2001-10-05T04:00,29.7,0.00,26,1,3600.00,917.0,761.0,156.0,788.2,1320.9,941.9,781.7,160.2,788.2,1356.8
2001-10-05T05:00,30.3,0.00,44,1,3600.00,920.0,775.0,145.0,778.3,1362.2,913.2,769.3,143.9,778.3,1352.2
2001-10-05T06:00,30.7,0.10,54,1,3600.00,914.0,758.0,156.0,790.6,1311.7,875.5,726.0,149.4,790.6,1256.4
2001-10-05T07:00,30.3,0.10,87,1,3600.00,699.0,544.0,155.0,634.6,1172.9,641.3,499.1,142.2,634.6,1076.0
2001-10-05T08:00,29.4,0.20,83,1,3600.00,443.0,294.0,149.0,421.2,955.1,381.9,253.5,128.5,421.2,823.3
2001-10-05T09:00,28.2,0.20,92,1,3600.00,287.0,181.0,106.0,367.9,673.2,219.8,138.6,81.2,367.9,515.6
2001-10-05T10:00,27.0,0.30,86,1,3600.00,134.0,77.0,57.0,304.0,346.5,67.2,38.6,28.6,304.0,173.7
2001-10-05T11:00,25.8,0.80,100,0,0.00,10.0,4.0,6.0,40.1,77.0,0.0,0.0,0.0,0.0,0.0
2001-10-05T12:00,25.2,0.30,100,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-05T13:00,25.0,0.00,100,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-05T14:00,24.8,0.00,100,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-05T15:00,24.8,0.10,100,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-05T16:00,24.7,0.30,100,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-05T17:00,24.3,0.20,95,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-05T18:00,24.4,0.40,99,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-05T19:00,24.7,1.70,88,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-05T20:00,24.6,1.10,87,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-05T21:00,24.1,1.30,84,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-05T22:00,23.5,0.40,79,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-05T23:00,23.8,0.40,52,1,0.00,13.0,3.0,10.0,26.4,96.1,28.6,6.6,22.0,42.7,211.6
2001-10-06T00:00,25.0,0.40,85,1,2482.63,81.0,40.0,41.0,142.8,383.5,116.4,57.5,58.9,142.8,551.1
2001-10-06T01:00,25.4,0.40,74,1,0.00,94.0,1.0,93.0,1.9,706.6,113.6,1.2,112.4,1.9,854.0
2001-10-06T02:00,26.4,0.20,69,1,0.00,211.0,29.0,182.0,40.4,982.5,236.2,32.5,203.7,40.4,1099.9
2001-10-06T03:00,27.4,0.20,85,1,2779.41,323.0,133.0,190.0,152.6,1192.6,344.5,141.8,202.6,152.6,1271.9
2001-10-06T04:00,28.5,0.20,100,1,3600.00,479.0,266.0,213.0,275.3,1322.6,491.9,273.2,218.7,275.3,1358.3
2001-10-06T05:00,28.7,3.40,26,1,3600.00,485.0,273.0,212.0,274.1,1363.4,481.3,270.9,210.4,274.1,1353.2
2001-10-06T06:00,28.3,5.10,78,1,3600.00,570.0,341.0,229.0,355.7,1312.5,545.9,326.6,219.3,355.7,1257.0
2001-10-06T07:00,27.0,4.40,87,1,3600.00,524.0,294.0,230.0,343.1,1173.2,480.7,269.7,211.0,343.1,1076.2
2001-10-06T08:00,27.0,0.60,100,1,3600.00,461.0,306.0,155.0,438.6,955.0,397.3,263.7,133.6,438.6,823.2
2001-10-06T09:00,26.8,0.10,100,1,3600.00,254.0,123.0,131.0,250.2,672.9,194.5,94.2,100.3,250.2,515.2
2001-10-06T10:00,26.2,0.10,100,1,3600.00,104.0,61.0,43.0,241.3,346.1,52.1,30.5,21.5,241.3,173.2
2001-10-06T11:00,25.6,0.00,100,0,0.00,8.0,3.0,5.0,30.1,76.7,0.0,0.0,0.0,0.0,0.0
2001-10-06T12:00,25.0,0.00,100,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-06T13:00,24.8,0.00,100,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-06T14:00,24.9,0.00,80,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-06T15:00,24.6,0.00,60,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-06T16:00,24.4,0.00,65,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-06T17:00,24.0,0.00,62,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-06T18:00,23.5,0.00,75,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-06T19:00,23.8,0.00,89,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-06T20:00,23.5,0.00,75,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-06T21:00,23.0,0.00,68,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-06T22:00,22.5,0.00,65,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-06T23:00,22.7,0.00,76,1,0.00,16.0,6.0,10.0,52.3,97.6,35.2,13.2,22.0,84.2,214.6
2001-10-07T00:00,24.8,0.00,57,1,3600.00,137.0,80.0,57.0,283.5,386.4,196.4,114.7,81.7,283.5,553.9
2001-10-07T01:00,25.8,0.00,52,1,3600.00,304.0,191.0,113.0,368.8,709.3,367.2,230.7,136.5,368.8,856.6
2001-10-07T02:00,26.5,0.00,61,1,3600.00,392.0,233.0,159.0,324.0,985.0,438.6,260.7,177.9,324.0,1102.1
2001-10-07T03:00,27.2,0.00,65,1,3600.00,534.0,353.0,181.0,404.7,1194.7,569.3,376.3,193.0,404.7,1273.7
2001-10-07T04:00,27.9,0.00,78,1,3600.00,632.0,428.0,204.0,442.7,1324.2,648.9,439.5,209.5,442.7,1359.6
2001-10-07T05:00,28.1,0.00,59,1,3600.00,510.0,245.0,265.0,245.9,1364.6,506.1,243.1,263.0,245.9,1354.1
2001-10-07T06:00,28.4,0.00,88,1,3600.00,574.0,284.0,290.0,296.2,1313.2,549.6,271.9,277.7,296.2,1257.4
2001-10-07T07:00,27.9,3.20,49,1,3600.00,440.0,200.0,240.0,233.4,1173.5,403.6,183.4,220.1,233.4,1076.3
2001-10-07T08:00,26.3,1.40,87,1,3600.00,484.0,310.0,174.0,444.6,955.0,417.1,267.1,149.9,444.6,823.0
2001-10-07T09:00,25.7,0.60,98,1,3600.00,328.0,207.0,121.0,421.6,672.6,251.0,158.4,92.6,421.6,514.8
2001-10-07T10:00,25.2,0.00,98,1,3600.00,108.0,58.0,50.0,229.9,345.6,54.0,29.0,25.0,229.9,172.7
2001-10-07T11:00,24.9,0.00,98,0,0.00,10.0,3.0,7.0,30.2,76.5,0.0,0.0,0.0,0.0,0.0
2001-10-07T12:00,24.3,0.00,92,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-07T13:00,24.0,0.00,100,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-07T14:00,24.4,0.00,96,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-07T15:00,24.2,0.00,100,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-07T16:00,24.1,0.00,88,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-07T17:00,23.9,0.00,73,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-07T18:00,23.9,0.50,82,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-07T19:00,23.4,0.00,82,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-07T20:00,23.1,0.00,75,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-07T21:00,22.7,0.00,62,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-07T22:00,22.3,0.30,85,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-07T23:00,22.6,0.40,100,1,0.00,11.0,1.0,10.0,8.6,99.0,24.2,2.2,22.0,13.8,217.6
2001-10-08T00:00,24.1,0.40,100,1,3600.00,131.0,64.0,67.0,225.3,389.3,187.3,91.5,95.8,225.3,556.7
2001-10-08T01:00,24.5,0.10,100,1,3600.00,264.0,134.0,130.0,257.9,711.9,318.6,161.7,156.9,257.9,859.1
2001-10-08T02:00,25.8,0.10,100,1,3600.00,488.0,305.0,183.0,423.3,987.3,545.8,341.1,204.7,423.3,1104.3
2001-10-08T03:00,26.8,0.20,93,1,3600.00,677.0,511.0,166.0,585.2,1196.7,721.6,544.6,176.9,585.2,1275.5
2001-10-08T04:00,27.6,0.20,100,1,3600.00,798.0,559.0,239.0,577.9,1325.7,819.2,573.9,245.4,577.9,1361.0
2001-10-08T05:00,26.5,2.40,99,1,3600.00,508.0,338.0,170.0,339.2,1365.7,504.0,335.3,168.7,339.2,1355.0
2001-10-08T06:00,27.6,0.40,100,1,3600.00,761.0,512.0,249.0,534.1,1313.8,728.6,490.2,238.4,534.1,1257.9
2001-10-08T07:00,27.1,0.30,98,1,3600.00,639.0,462.0,177.0,539.5,1173.7,586.0,423.7,162.3,539.5,1076.4
2001-10-08T08:00,27.1,0.50,81,1,3600.00,508.0,299.0,209.0,429.1,954.9,437.7,257.6,180.1,429.1,822.8
2001-10-08T09:00,26.2,1.70,100,1,3600.00,308.0,164.0,144.0,334.3,672.3,235.7,125.5,110.2,334.3,514.4
2001-10-08T10:00,25.0,0.30,65,1,3600.00,118.0,46.0,72.0,182.7,345.2,58.9,23.0,35.9,182.7,172.2
2001-10-08T11:00,24.3,0.00,64,0,0.00,11.0,1.0,10.0,10.1,76.2,0.0,0.0,0.0,0.0,0.0
2001-10-08T12:00,24.0,0.00,54,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-08T13:00,23.6,0.00,39,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-08T14:00,23.3,0.00,56,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-08T15:00,23.0,0.00,88,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-08T16:00,22.7,0.00,89,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-08T17:00,22.4,0.00,86,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-08T18:00,22.2,0.00,88,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-08T19:00,22.7,0.00,100,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-08T20:00,22.2,0.00,100,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-08T21:00,22.1,0.00,100,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-08T22:00,22.0,0.00,100,0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-10-08T23:00,22.2,0.00,100,1,0.00,17.0,4.0,13.0,34.2,100.5,37.3,8.8,28.5,54.6,220.5
2001-10-09T00:00,23.0,0.10,100,1,0.00,92.0,0.0,92.0,0.0,392.1,131.2,0.0,131.2,0.0,559.4
2001-10-09T01:00,24.4,0.00,100,1,3600.00,277.0,111.0,166.0,213.0,714.5,334.0,133.8,200.2,213.0,861.6
2001-10-09T02:00,25.2,0.00,90,1,3600.00,377.0,167.0,210.0,231.4,989.6,421.5,186.7,234.8,231.4,1106.4
2001-10-09T03:00,26.3,0.00,79,1,3600.00,646.0,413.0,233.0,472.5,1198.6,688.4,440.1,248.3,472.5,1277.2
2001-10-09T04:00,27.0,0.10,88,1,3600.00,722.0,489.0,233.0,505.2,1327.2,741.0,501.9,239.1,505.2,1362.2
2001-10-09T05:00,27.6,0.20,77,1,3600.00,815.0,560.0,255.0,561.9,1366.7,808.5,555.5,253.0,561.9,1355.8
2001-10-09T06:00,27.6,0.40,72,1,3600.00,695.0,525.0,170.0,547.7,1314.4,665.3,502.6,162.7,547.7,1258.3
2001-10-09T07:00,27.6,0.00,49,1,3600.00,648.0,493.0,155.0,575.9,1173.9,594.2,452.0,142.1,575.9,1076.4
2001-10-09T08:00,26.6,0.00,41,1,3600.00,496.0,340.0,156.0,488.3,954.8,427.3,292.9,134.4,488.3,822.5
2001-10-09T09:00,26.3,0.00,51,1,3600.00,343.0,233.0,110.0,475.5,672.0,262.4,178.2,84.1,475.5,514.0
